record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source
KYC013448,Fritz Mcbride and Luna PLC / 富金融有限公司,VG,VG889178,,104.37,2011-02-28,2023-02-20,False,generated
KYC013449,Huffman PLC PLC / 亨地產有限公司,VG,VG703191,,123.38,2016-05-04,2025-05-26,False,generated
KYC013450,Martinez-Evans Limited / 嘉金融有限公司,KY,KY679900,,8.33,2013-02-17,2025-03-22,False,generated
KYC013451,Ortiz Inc Ltd / 嘉科技有限公司,KY,KY796995,,35.04,1992-09-01,2025-05-17,False,generated
KYC013452,Perkins-Brown Ltd / 嘉地產有限公司,SG,200319068,,145.74,1995-02-08,2025-01-06,False,generated
KYC013453,Taylor-Hernandez Ltd / 嘉金融有限公司,VG,VG500215,,16.23,2016-07-08,2025-06-27,False,generated
KYC013454,Contreras Ortiz and Richardson Holdings / 中地產有限公司,CN,CN-6365,,17.05,2013-05-14,2025-01-12,False,generated
KYC013455,Jones-Stevenson Group / 捷科技有限公司,HK,16106647,,216.02,2013-09-24,2024-10-08,False,generated
KYC013456,Weber Jackson and Stokes PLC / 嘉金融有限公司,HK,15626605,2138003IHBM0VXK8IT47,103.58,1998-10-26,2023-11-16,False,generated
KYC013457,Hernandez-Mendoza PLC / 亨貿易有限公司,HK,16293869,,48.78,2001-07-12,2023-09-18,False,generated
KYC013458,Smith George and Lowery Group / 嘉貿易有限公司,VG,VG373709,,40.4,2021-10-04,2024-09-13,False,generated
KYC013459,Hobbs LLC Ltd / 亨貿易有限公司,CN,CN-6716,,36.48,1992-02-24,2025-07-17,False,generated
KYC013460,Phelps LLC Limited / 嘉投資有限公司,SG,200992023,,155.27,2021-03-26,2024-10-15,False,generated
KYC013461,Fisher-Johnson PLC / 富投資有限公司,HK,9203220,,10.65,2013-10-02,2025-11-08,False,generated
KYC013462,Bradley and Sons Holdings / 百貿易有限公司,VG,VG704760,,24.0,1993-01-24,2024-10-22,False,generated
KYC013463,Smith Group Ltd / 嘉貿易有限公司,HK,15338380,,39.66,2007-11-03,2025-04-01,False,generated
KYC013464,Davenport PLC Limited / 大實業有限公司,VG,VG773002,,5.12,2014-10-06,2025-01-27,False,generated
KYC013465,Reyes Group Holdings / 嘉金融有限公司,CN,CN-5323,,13.44,2013-07-27,2022-02-27,False,generated
KYC013466,Martin and Sons PLC / 嘉投資有限公司,HK,4064685,,187.23,2012-05-20,2024-05-20,False,generated
KYC013467,Peck-Garcia PLC / 嘉投資有限公司,VG,VG375173,,52.0,2014-02-28,2025-07-03,False,generated
KYC013468,Fuller Stone and Forbes Holdings / 富貿易有限公司,HK,15706855,,5.5,1996-01-13,2024-08-25,False,generated
KYC013469,Hudson-Estrada PLC / 亨科技有限公司,HK,4765113,,187.68,2015-03-28,2025-11-09,False,generated
KYC013470,Scott PLC Holdings / 嘉貿易有限公司,HK,16588718,,11.86,2005-08-23,2020-02-09,False,generated
KYC013471,Campbell-Heath Holdings / 中貿易有限公司,HK,1452620,,54.94,2017-05-19,2024-02-13,False,generated
KYC013472,Smith Rodriguez and Lopez Holdings / 嘉投資有限公司,HK,3066940,,30.36,2004-03-03,2024-09-20,False,generated
KYC013473,Kennedy-Cohen Group / 國實業有限公司,CN,CN-3830,,4.5,2002-10-17,2025-09-20,False,generated
KYC013474,"THAER, Mansour",VG,VG132966,,21.4,2017-08-30,2023-06-23,False,generated
KYC013475,Brooks-Nguyen Group / 百科技有限公司,HK,10803769,,3.27,2009-01-19,2025-05-22,False,generated
KYC013476,Hardy Group Limited / 亨金融有限公司,KY,KY598972,,19.4,2005-04-15,2025-08-24,False,generated
KYC013477,Phillips-Phillips PLC / 嘉貿易有限公司,CN,CN-5053,529900ZN9MACRBG1OE75,171.36,2014-11-03,2025-10-06,False,generated
KYC013478,Cobb Williams and Garrett Limited / 中地產有限公司,SG,202098933,,37.65,2024-11-02,2021-09-30,False,generated
KYC013479,Chavez Inc Limited / 中貿易有限公司,HK,2497407,,66.43,2000-07-08,2025-06-03,False,generated
KYC013480,Smith Medina and Wood PLC / 嘉金融有限公司,CN,CN-7430,,16.16,2015-10-11,2025-08-09,False,generated
KYC013481,Keller Stewart and Patterson PLC / 國金融有限公司,HK,14466827,,109.13,1992-03-17,2025-03-08,False,generated
KYC013482,Ward PLC Limited / 嘉科技有限公司,CN,CN-1824,,92.58,1998-10-22,2025-05-16,False,generated
KYC013483,Stephens LLC Ltd / 嘉科技有限公司,CN,CN-9995,,243.71,2013-05-28,2025-12-08,False,generated
KYC013484,May Murray and Kelley Holdings / 嘉科技有限公司,CN,CN-3917,,30.9,2008-08-31,2023-10-08,False,generated
KYC013485,Roberts PLC PLC / 嘉地產有限公司,HK,2909659,,0.7,2024-10-12,2024-11-26,False,generated
KYC013486,Myers-Johnston Limited / 嘉地產有限公司,VG,VG126026,,5.07,2007-06-28,2024-07-06,False,generated
KYC013487,Meza Group Limited / 嘉實業有限公司,HK,1693695,,100.79,2002-07-20,2025-08-25,False,generated
KYC013488,Santana-Bryant Holdings / 嘉金融有限公司,CN,CN-7485,,4.77,2021-04-03,2024-11-30,False,generated
KYC013489,Carpenter LLC Group / 中科技有限公司,HK,13621671,,38.94,2019-01-14,2025-02-20,False,generated
KYC013490,Moore Inc PLC / 嘉貿易有限公司,HK,18618432,,88.59,2022-05-06,2025-03-21,False,generated
KYC013491,Bradshaw Heath and Jacobs PLC / 百地產有限公司,HK,17907604,,20.67,1999-02-16,2025-07-31,False,generated
KYC013492,Fisher-Harrell PLC / 富金融有限公司,CN,CN-2266,,196.56,2000-11-13,2024-07-06,False,generated
KYC013493,Perez Inc Holdings / 嘉科技有限公司,HK,17485881,,64.52,2010-10-01,2024-02-27,False,generated
KYC013494,Rose and Sons Limited / 嘉貿易有限公司,KY,KY410638,,82.38,1997-03-04,2025-05-26,False,generated
KYC013495,Jackson PLC Holdings / 捷金融有限公司,VG,VG511821,,87.69,1995-03-24,2025-09-22,False,generated
KYC013496,Valencia Ltd Holdings / 嘉科技有限公司,HK,8123171,,6.4,2002-12-02,2025-06-28,False,generated
KYC013497,Anderson Medina and James PLC / 亞科技有限公司,HK,10795754,,39.55,2003-07-23,2025-04-11,False,generated
KYC013498,Williams Ford and Craig Group / 嘉實業有限公司,HK,19088086,,8.18,2021-09-01,2025-05-24,False,generated
KYC013499,Patton Grant and Young Group / 嘉貿易有限公司,HK,13803309,,22.7,2012-02-29,2025-08-26,False,generated
KYC013500,Gonzalez Williams and Simmons PLC / 金貿易有限公司,CN,CN-7798,,31.25,1995-07-07,2025-01-29,False,generated
KYC013501,Morrison Singh and Martin Limited / 嘉科技有限公司,HK,3199188,,36.56,1994-11-28,2025-10-17,False,generated
KYC013502,Jackson-Sloan Limited / 捷地產有限公司,HK,10733170,,942.09,1993-01-28,2021-09-09,False,generated
KYC013503,Hall Gill and Campbell Limited / 亨地產有限公司,HK,5545860,,0.18,2016-01-20,2024-07-01,False,generated
KYC013504,Austin-Reyes PLC / 亞實業有限公司,HK,6246441,,13.28,1998-11-28,2025-06-11,False,generated
KYC013505,Gonzalez Johns and Hickman Ltd / 金投資有限公司,VG,VG980865,,75.18,2016-04-09,2024-11-08,False,generated
KYC013506,Lucero Inc Holdings / 嘉科技有限公司,HK,17645795,,98.54,1998-11-30,2023-12-14,False,generated
KYC013507,Johnson Guzman and Zamora Ltd / 捷金融有限公司,HK,10851177,,89.16,1993-08-28,2025-05-30,False,generated
KYC013508,Norman Donovan and Fields PLC / 嘉投資有限公司,HK,15587722,,22.24,2015-11-12,2025-07-05,False,generated
KYC013509,Campbell Robinson and Harvey Holdings / 中金融有限公司,HK,3034173,,2.2,2017-06-07,2025-11-07,False,generated
KYC013510,Barber Gonzalez and Jefferson Group / 百科技有限公司,VG,VG532781,,95.39,1991-05-03,2025-01-13,False,generated
KYC013511,Parker Carr and Robinson Holdings / 嘉實業有限公司,HK,3374014,,698.05,2016-12-02,2025-10-26,False,generated
KYC013512,Stanley-Chapman Holdings / 嘉科技有限公司,HK,10540528,,78.0,1998-07-23,2025-10-23,False,generated
KYC013513,Deleon Paul and Strong Group / 大投資有限公司,VG,VG771432,,245.46,1996-01-30,2025-10-05,False,generated
KYC013514,Andrews PLC Group / 亞投資有限公司,HK,11533132,,76.38,1990-11-06,2024-03-05,False,generated
KYC013515,Harris and Sons Group / 亨科技有限公司,HK,6941824,,105.68,2010-09-14,2025-03-04,False,generated
KYC013516,Jones Inc Limited / 捷實業有限公司,CN,CN-6452,,226.37,2021-05-25,2025-07-30,False,generated
KYC013517,Cunningham Thornton and Porter Group / 中貿易有限公司,KY,KY421720,,73.3,2013-04-13,2025-09-30,False,generated
KYC013518,Edwards PLC PLC / 易實業有限公司,KY,KY560034,,118.26,1996-09-08,2025-11-16,False,generated
KYC013519,Simon Reed and Humphrey PLC / 嘉投資有限公司,KY,KY943688,,11.51,1997-03-29,2025-09-14,False,generated
KYC013520,Sanchez-Andrade Ltd / 嘉科技有限公司,CN,CN-7080,,622.1,1998-12-09,2025-09-06,False,generated
KYC013521,Russo-Miller Ltd / 嘉投資有限公司,VG,VG100927,,380.12,1993-05-13,2025-01-05,False,generated
KYC013522,Houston Martin and Hernandez Limited / 亨投資有限公司,HK,14004813,,34.32,2006-01-09,2024-10-05,False,generated
KYC013523,Johnson-Soto Group / 捷貿易有限公司,HK,16235907,,125.82,2004-10-29,2025-11-23,False,generated
KYC013524,Franklin Martinez and Baker Group / 富地產有限公司,HK,6157256,,60.63,2017-04-10,2021-12-25,False,generated
KYC013525,Kemp Kim and Gillespie Ltd / 國地產有限公司,HK,8740869,,6.22,2001-10-02,2025-08-27,False,generated
KYC013526,Stewart-Martin Holdings / 嘉實業有限公司,CN,CN-2498,,311.76,1991-04-10,2025-07-23,False,generated
KYC013527,Willis Gray and Turner Limited / 嘉貿易有限公司,HK,14150788,,17.07,1994-03-25,2025-12-09,False,generated
KYC013528,Davis-Harrell Limited / 大實業有限公司,HK,16759843,,90.57,2007-01-20,2025-10-21,False,generated
KYC013529,Pearson PLC Limited / 嘉地產有限公司,CN,CN-1614,,105.89,2013-10-09,2025-05-09,False,generated
KYC013530,Norris-Curry Limited / 嘉實業有限公司,HK,7137175,,47.97,2021-06-06,2023-06-23,False,generated
KYC013531,Cain Dorsey and Nelson Limited / 中科技有限公司,CN,CN-3742,,116.62,2014-04-15,2024-08-14,False,generated
KYC013532,Jackson Inc Group / 捷科技有限公司,KY,KY588931,,17.51,2016-02-28,2023-12-19,False,generated
KYC013533,Brown-Harrington Limited / 百投資有限公司,HK,17820490,,104.06,2016-03-22,2025-09-12,False,generated
KYC013534,Conrad Cook and Watson Ltd / 中地產有限公司,SG,202025720,,33.5,2002-06-12,2024-08-29,False,generated
KYC013535,Washington-Castaneda PLC / 嘉地產有限公司,HK,8190408,,334.9,2002-03-10,2025-03-28,False,generated
KYC013536,Warner and Sons Holdings / 嘉貿易有限公司,CN,CN-9256,,188.81,1997-09-19,2023-10-14,False,generated
KYC013537,Williams Mills and Diaz Holdings / 嘉科技有限公司,KY,KY966902,,245.79,2002-12-02,2023-01-02,False,generated
KYC013538,Sheppard Harris and Jones Ltd / 嘉實業有限公司,KY,KY784872,,52.35,1998-12-14,2021-06-03,False,generated
KYC013539,Hull Group Ltd / 亨實業有限公司,VG,VG773139,,229.72,2003-12-23,2025-03-18,False,generated
KYC013540,Flynn Walker and Evans Limited / 富貿易有限公司,SG,201938471,,5.71,1991-09-07,2025-04-04,False,generated
KYC013541,Rivera PLC Limited / 嘉金融有限公司,CN,CN-9486,,12.86,2023-10-30,2025-02-11,False,generated
KYC013542,Miller PLC Ltd / 嘉實業有限公司,HK,2033649,,3.77,2018-06-06,2024-07-19,False,generated
KYC013543,Garcia Heath and Riley Ltd / 金科技有限公司,HK,2786775,,36.86,2016-02-18,2024-04-15,False,generated
KYC013544,Morales Nelson and Gardner Ltd / 嘉地產有限公司,HK,4629749,3779009K1DZIB1XS0U55,105.47,1995-10-06,2025-06-01,False,generated
KYC013545,Wright LLC Limited / 嘉投資有限公司,VG,VG664050,,177.98,2004-02-22,2025-04-09,False,generated
KYC013546,Edwards LLC Limited / 易實業有限公司,HK,13370909,,10.54,2007-04-08,2025-04-01,False,generated
KYC013547,Jackson-Walters Ltd / 捷科技有限公司,HK,17858846,,103.72,2023-11-29,2025-03-12,False,generated
KYC013548,Palmer-Parrish Limited / 嘉地產有限公司,HK,2150321,,10.07,2024-12-10,2025-10-21,False,generated
KYC013549,Howard Perkins and Farmer PLC / 亨金融有限公司,HK,17404821,,87.9,2019-09-12,2023-09-06,False,generated
KYC013550,West Inc Holdings / 嘉實業有限公司,HK,19436295,,31.25,2020-06-09,2025-08-27,False,generated
KYC013551,Turner Ltd Group / 嘉實業有限公司,HK,11650618,,18.04,1995-07-15,2025-08-18,False,generated
KYC013552,Beasley-Andrews Ltd / 百科技有限公司,VG,VG455438,,36.3,2004-10-26,2024-10-25,False,generated
KYC013553,Lee Gonzalez and Parsons Holdings / 嘉地產有限公司,HK,1330222,,29.2,2023-07-05,2025-02-20,False,generated
KYC013554,Hamilton and Sons Group / 亨實業有限公司,VG,VG863806,,138.43,1994-11-09,2024-10-10,False,generated
KYC013555,Franklin and Sons Group / 富貿易有限公司,HK,13069233,,442.12,2019-05-03,2021-09-04,False,generated
KYC013556,Rowe Inc Limited / 嘉投資有限公司,CN,CN-1164,,110.23,2006-07-30,2025-10-29,False,generated
KYC013557,Maddox Blair and Wilson Holdings / 嘉科技有限公司,HK,19473479,,3.25,1995-01-03,2025-01-12,False,generated
KYC013558,Ferguson Wood and Anderson PLC / 富投資有限公司,VG,VG625055,,266.1,2005-01-24,2024-03-30,False,generated
KYC013559,Davis Costa and Parker PLC / 大投資有限公司,KY,KY227606,,103.02,2014-08-12,2023-08-29,False,generated
KYC013560,Jimenez PLC Limited / 捷投資有限公司,VG,VG234863,377900SHVPOOTXON7M08,42.56,2016-12-25,2024-08-20,False,generated
KYC013561,Owens Campos and Obrien Limited / 嘉金融有限公司,HK,18459927,,25.38,2010-09-15,2024-10-31,False,generated
KYC013562,Peters and Sons Group / 嘉投資有限公司,VG,VG554371,,61.85,2021-05-10,2024-11-23,False,generated
KYC013563,Hudson Group Ltd / 亨金融有限公司,VG,VG193670,,36.73,1992-02-27,2025-09-11,False,generated
KYC013564,Newman Harrison and Conley Ltd / 嘉投資有限公司,VG,VG397578,,29.15,2019-02-11,2025-06-22,False,generated
KYC013565,West Group Group / 嘉貿易有限公司,VG,VG489195,,20.58,2006-05-03,2021-06-29,False,generated
KYC013566,Patterson-Murphy PLC / 嘉金融有限公司,HK,12590607,,14.63,1995-02-11,2025-04-19,False,generated
KYC013567,Snyder Gill and Greene Group / 嘉貿易有限公司,CN,CN-2088,,11.02,1991-05-05,2024-10-23,False,generated
KYC013568,Stephenson Gardner and Collins PLC / 嘉投資有限公司,HK,15890860,,6.45,1995-08-25,2023-09-07,False,generated
KYC013569,Simon Group Ltd / 嘉地產有限公司,VG,VG495940,,97.03,2021-06-23,2022-07-23,False,generated
KYC013570,Chavez-Bridges Group / 中投資有限公司,HK,15899014,,8.73,1994-01-14,2025-08-23,False,generated
KYC013571,Hill LLC Holdings / 亨金融有限公司,HK,1809147,,11.94,1993-07-30,2025-11-22,False,generated
KYC013572,Wells LLC Ltd / 嘉科技有限公司,HK,19000316,,17.97,1993-01-13,2025-01-29,False,generated
KYC013573,Miller PLC Ltd / 嘉投資有限公司,HK,15815316,,5.99,1994-03-19,2025-07-18,False,generated
KYC013574,Byrd Adams and Turner Limited / 百金融有限公司,VG,VG184549,,371.74,2008-09-30,2019-02-05,False,generated
KYC013575,Gonzalez White and White Group / 金貿易有限公司,KY,KY260689,,45.72,2019-04-04,2025-10-19,False,generated
KYC013576,Goodman Cole and Conrad Group / 金貿易有限公司,KY,KY952924,,32.89,2016-09-28,2025-11-01,False,generated
KYC013577,Morrison Inc Holdings / 嘉貿易有限公司,KY,KY170421,,55.92,1990-12-29,2025-05-09,False,generated
KYC013578,Davis Inc Group / 大貿易有限公司,VG,VG395942,,0.56,2003-12-17,2021-03-27,False,generated
KYC013579,Coleman-Kelley Ltd / 中金融有限公司,VG,VG615392,,132.09,2004-08-04,2023-07-25,False,generated
KYC013580,Bradshaw Jensen and Mitchell Limited / 百地產有限公司,HK,9347000,,44.68,2014-01-04,2024-09-25,False,generated
KYC013581,Brown-Harris PLC / 百貿易有限公司,VG,VG622843,,38.08,2016-12-17,2025-11-18,False,generated
KYC013582,Garcia PLC Group / 金金融有限公司,HK,14254242,,20.2,1994-03-14,2025-09-27,False,generated
KYC013583,Nielsen Ramirez and Rubio Ltd / 嘉實業有限公司,CN,CN-9819,,75.22,2008-12-23,2024-02-06,False,generated
KYC013584,Hess Hampton and Garcia Limited / 亨地產有限公司,HK,2266167,,1.49,2024-03-27,2023-01-21,False,generated
KYC013585,Smith PLC Ltd / 嘉金融有限公司,HK,14005881,,29.46,2003-05-06,2025-09-27,False,generated
KYC013586,Cooper Rhodes and Henry PLC / 中投資有限公司,KY,KY948012,,11.73,2018-03-22,2025-03-08,False,generated
KYC013587,Gibson Holmes and King Group / 金實業有限公司,SG,201177410,,5.85,2005-03-28,2025-11-11,False,generated
KYC013588,Davis Bentley and Harrington Ltd / 大科技有限公司,VG,VG151120,,102.34,2013-07-05,2025-01-30,False,generated
KYC013589,Brown-Munoz Ltd / 百科技有限公司,VG,VG360337,,27.16,2009-12-25,2025-01-02,False,generated
KYC013590,Mcclain Inc Ltd / 嘉貿易有限公司,VG,VG350346,,771.88,1992-02-22,2025-07-19,False,generated
KYC013591,Hughes Phelps and Williams PLC / 亨投資有限公司,HK,1150674,,7.69,2019-11-08,2025-11-17,False,generated
KYC013592,Perry Vaughn and Wiley Group / 嘉實業有限公司,VG,VG923786,,42.09,1995-08-27,2025-09-09,False,generated
KYC013593,Snyder Sellers and Smith Group / 嘉實業有限公司,HK,14543492,,5.58,2007-12-24,2023-08-25,False,generated
KYC013594,Rogers Huynh and Anderson Group / 嘉投資有限公司,HK,19150944,,20.74,2002-02-17,2024-12-22,False,generated
KYC013595,Long and Sons PLC / 嘉科技有限公司,CN,CN-1575,,23.66,2007-08-14,2025-04-15,False,generated
KYC013596,Cohen Group Ltd / 中實業有限公司,HK,18517659,,620.82,2013-07-09,2024-12-24,False,generated
KYC013597,Jones and Sons PLC / 捷投資有限公司,KY,KY735123,,197.9,2007-11-29,2025-04-06,False,generated
KYC013598,Hayes Ltd PLC / 亨投資有限公司,HK,17586593,,15.68,2017-02-20,2024-06-20,False,generated
KYC013599,Williams LLC Ltd / 嘉貿易有限公司,VG,VG961625,,8.48,2008-04-10,2025-05-30,False,generated
KYC013600,Sweeney Arias and Sullivan Limited / 嘉投資有限公司,HK,17700594,,491.3,2001-12-13,2025-11-03,False,generated
KYC013601,Thompson LLC Ltd / 嘉地產有限公司,VG,VG222600,,101.37,2007-06-07,2025-05-11,False,generated
KYC013602,Booth Ltd Holdings / 百科技有限公司,HK,10453078,,166.72,1996-10-27,2025-08-22,False,generated
KYC013603,Green Obrien and Thompson Ltd / 金科技有限公司,CN,CN-3381,,11.98,2008-07-10,2025-09-25,False,generated
KYC013604,Jones Mcclure and Clark PLC / 捷實業有限公司,KY,KY676320,,38.38,1999-11-28,2025-05-01,False,generated
KYC013605,Garcia Group PLC / 金實業有限公司,HK,3051635,,4.04,2002-05-15,2024-06-01,False,generated
KYC013606,Ferguson PLC Ltd / 富投資有限公司,CN,CN-7640,,51.31,2017-02-13,2025-12-09,False,generated
KYC013607,Mitchell-Cummings Limited / 嘉貿易有限公司,VG,VG669957,,8.75,2014-06-28,2024-11-02,False,generated
KYC013608,Jennings Sanders and Bryant PLC / 捷實業有限公司,HK,1712130,,9.26,1993-09-27,2025-08-20,False,generated
KYC013609,Nguyen Murray and Lang Limited / 嘉投資有限公司,HK,6822387,,55.47,1991-03-26,2023-11-22,False,generated
KYC013610,Rodriguez Alvarado and Anderson Holdings / 嘉投資有限公司,CN,CN-1974,2138002HT90EAFAV9354,33.28,2023-07-01,2024-04-08,False,generated
KYC013611,Nichols-Mcdonald Ltd / 嘉投資有限公司,HK,19492579,,1.87,2015-06-25,2025-03-27,False,generated
KYC013612,Johnson Herrera and Clark PLC / 捷實業有限公司,HK,16936144,,9.83,2009-11-02,2024-12-19,False,generated
KYC013613,Stewart Inc Holdings / 嘉投資有限公司,KY,KY712488,,27.33,2020-09-14,2024-03-23,False,generated
KYC013614,Rios PLC Ltd / 嘉地產有限公司,KY,KY584007,,17.01,2000-02-20,2025-03-04,False,generated
